,0
344,8.608140742026253
345,1.2383425443246574
346,1.2383425443246574
347,5.800226436218834
348,7.137915854901253
349,1.975769086679334
350,10.546348313717996
351,0.48371190056611957
352,0.4416259104931216
353,0.3976175163326302
354,3.614698315947169
355,0.9604922945775975
356,12.693043313730616
357,1.1922977849427467
358,2.4787975254233423
359,1.1419970288611647
360,4.558646719459648
361,3.4628239010773716
362,11.611557489699857
363,1.0567829633581813
364,1.0815179517595497
365,17.058391280336423
366,0.41055571854363154
367,2.6239249880288567
368,1.8050784771035386
369,1.461602169426014
370,0.6491351372473115
371,2.0191587781500115
372,2.0191587781500115
373,3.8392449351044124
374,0.6327975980057423
375,4.131015808485216
376,1.17190512377268
377,12.285818989294167
378,0.13278970187845174
379,0.9324697041668462
380,2.614535393775288
381,5.1871133174171895
382,7.848356466202074
383,0.38171582227326845
384,1.9913095416455342
385,0.43061683556730085
386,4.839123927907492
387,3.3741188708330676
388,0.6826859183894238
389,1.3908758193463795
390,2.067384265530727
391,0.3020084635732257
392,12.128195183939443
393,0.8272716951383634
394,0.15683207374240793
395,1.0412158207486404
396,0.43407109853512155
397,0.8692991092610352
398,0.6413912024444239
399,4.005144817015556
400,0.994765918818124
401,18.473089880187906
402,0.865015654002804
403,14.137084082980682
404,11.513943775479488
405,0.16737435083395086
406,0.7515193031810647
407,6.783297234021536
408,4.927708469676204
409,10.918232969784604
410,6.360177141702141
411,1.7234276810783191
412,7.2756714327546685
413,0.6474608122158734
414,0.4659838332644715
415,2.1558637069246624
416,4.940811755896103
417,2.1535950924597027
418,7.412768107058062
419,5.311228681214504
420,0.27264116295283075
421,0.4185299197420153
422,1.5038418509743918
423,5.217887056672
424,1.1721563974824956
425,12.435882013928506
426,1.2187895413612184
427,0.16364458427345588
428,1.6147723876375324
429,4.730524060042559
430,7.924038623411089
431,4.115281341115208
432,0.7280804148205422
433,4.778096101368272
434,1.7857486541823817
435,1.1876787561836997
436,1.445152622180226
437,2.750513106623455
438,0.5431419433178777
439,0.24893890675542632
440,6.699911604285861
441,2.563952288958151
442,0.502413389679863
443,11.765593169081454
444,1.7407958795767802
445,6.468428403835988
446,0.16547318442741785
447,2.742285746001315
448,1.199263986045454
449,0.8344841802635721
450,0.09087400094374659
451,2.135440314301339
452,12.770109695879782
453,0.6389495191781706
454,0.5353030734524447
455,0.8545474807673066
456,3.4611349185907088
457,1.1032350400073516
458,0.7669116688621088
459,10.910901011486498
460,1.0017316294211964
461,9.376809733939188
462,7.424869263349774
463,0.23615918483764714
464,1.1016244858498068
465,7.67450603805991
466,0.9449628880766876
467,10.213996904802512
468,2.032072475163156
469,11.828698910032388
470,2.101251504048884
471,0.3741721595746062
472,0.19123080227063796
473,0.28126959515768574
474,1.052073941164875
475,2.965260477775473
476,0.5715352490200827
477,0.8450184174084062
478,0.8616159296154459
479,0.9371234518946056
480,1.6337942173139133
481,7.710765263611383
482,1.8129154605054019
483,0.2303852565804766
484,2.9453533870979505
485,1.5626946622751756
486,2.030891544298781
487,0.35709321948768197
488,4.276041647974286
489,0.25399227530261426
490,2.448964368464118
491,2.2320435448329388
492,10.104818957654409
493,0.3235094338466763
494,1.0672822508499633
495,0.8981052405418499
496,0.49724880896382656
497,1.9743404274557987
498,0.48950204973652844
499,8.471044052455882
500,9.051724783672668
501,0.9718106769747481
502,8.15295364193857
503,0.5003483046906101
504,4.285057044096595
505,3.479655148655603
506,0.8155916527502889
507,0.794032549991313
508,0.7502718436985901
509,0.7540362180850535
510,4.515998447394567
511,3.197462375709995
512,2.936960746071245
513,1.2644987035195676
514,0.5385260900164683
515,1.8829924173870451
516,4.704964701474615
517,1.5650760143406355
518,0.10513471200851791
519,5.848338312389235
520,3.735171073570435
521,0.23617165876478877
522,1.8427576081976316
523,2.3237020394803904
524,1.0120780839441343
525,1.1355819277658523
526,3.185207779066474
527,5.82990699240671
528,0.970331810226037
529,2.5599938969601186
530,12.07510319885414
531,7.683105566911639
532,0.5999184728789667
533,0.8553309431904449
534,14.469031170253006
535,5.453942074761816
536,2.488544874652081
537,0.6686767041598198
538,7.741734022384398
539,3.5845315998488765
540,0.06766224766235995
541,0.7879620247815049
542,2.123685885774641
543,2.6912431122990847
544,7.331276354112129
545,3.9216088962193747
546,0.880478551492858
547,1.740541189328417
548,4.1471509119617584
549,2.5511441663425978
550,0.27645763280978564
551,0.3397746890985072
552,1.043852326674682
553,2.0426844894723666
554,0.4835059356262249
555,3.395818187942645
556,0.1918373625886902
557,2.715748180177338
558,0.22659789576645864
559,11.467332273357338
560,10.277830060093253
561,11.908668831182204
562,0.8820381604616019
563,2.156464490828115
564,1.0005345234394012
565,4.265317856816434
566,0.7549438659646441
567,0.8692751182823755
568,0.6320613959906082
569,10.260221938332744
570,13.445711928038488
571,4.117487125081098
572,2.0604147263585375
573,0.9044241975169595
574,4.351008941222427
575,9.761987009023445
576,5.287696919385663
577,6.992513746508332
578,1.5947831213157384
579,1.8414497818643125
580,9.227966521735551
581,1.2065974944310374
582,0.2846012948412608
583,2.3179470446283013
584,6.994513521453058
585,15.292504099562574
586,1.0606980179090884
587,0.6892245729932682
588,11.307357893504534
589,0.31069282399617765
590,4.539608875281425
591,20.14171425200969
592,3.7518677597573094
593,12.902141067059432
594,1.1388448107493705
595,2.1096491717711414
596,1.182170800887052
597,13.752241069743253
598,3.692210760256645
599,0.30860657274583286
600,5.015974857091989
601,10.126465473493264
602,15.60220496382357
603,2.9671534513519293
604,1.723995299253116
605,2.688760355433099
606,0.5890125963335213
607,0.46139247955660845
608,11.017381171538553
609,0.6484105709789656
610,1.022776491577315
611,0.4310148049647639
612,2.5307249837869423
613,2.0801295922690226
614,6.450018843550054
615,1.4020098234250928
616,2.0972667515534287
617,1.8185396230312834
618,15.549265553119957
619,7.041783524081927
620,7.0728266306899314
621,0.7722370406339955
622,6.756506230064721
623,1.2748170283016211
624,1.9537514325555692
625,0.9430975217999185
626,1.056539189600385
627,0.631350394991491
628,0.4135285404687612
629,10.806209378074874
630,18.516262660479008
631,0.6448914264054108
632,0.8673459637196194
633,0.24096723757652258
634,0.6999250903660345
635,3.2614263794181175
636,5.457317561804151
637,3.7745439357066415
638,5.220801909067337
639,0.565904778192405
640,0.8304492379623806
641,2.7534768313687876
642,0.7637065648967151
643,0.14667010718998721
644,9.69784275541427
645,12.018692625782803
646,0.7745494822050132
647,1.1516501476600112
648,1.6680813277821307
649,1.28002161810281
650,0.7309750605694193
651,7.463471374798307
652,0.6376791944182162
653,0.9627455873645148
654,11.015492483069494
655,0.7807716074081912
656,0.19149649719272907
657,0.4893356115622142
658,0.7218273275004403
659,1.1355089665850528
660,15.161685928333004
661,2.689211372675241
662,0.15250305081502433
663,1.519510155398148
664,5.420503366277475
665,2.5157976154549297
666,1.3086874677649598
667,0.8660810672513595
668,0.8257350267866701
669,0.26848152937637276
670,1.1832393319700556
671,1.2705473295542653
672,0.7628899651863653
673,0.13555983101626062
674,5.157154092748825
675,0.5003445863217127
676,13.458102758179876
677,1.236025418108622
678,0.5034040411761475
679,8.65522710732044
680,2.805053847101132
681,4.847685175659349
682,13.858564996199897
683,1.850128357727518
684,0.9717688207505809
685,0.687913643966627
686,3.1429537229397404
687,8.194804924162037
688,1.194993989622027
689,5.821008833733824
690,1.0073268790985894
691,0.48646243209183676
692,5.281188403594079
693,1.4077361242300341
694,3.1691464943354424
695,6.565433533784498
696,0.26124343711065334
697,0.6912792970114473
698,10.539733996687904
699,0.5507726353245214
700,1.3726205286603692
701,0.3376604686161586
702,0.8466030404766252
703,0.8163992665655933
704,3.428618819920049
705,0.3022668318679485
706,2.205849981721303
707,0.569254394241158
708,3.6680631185597528
709,18.11786088267653
710,5.702117485633891
711,2.1883839357852355
712,2.142770143864495
713,0.5309943493341769
714,1.40571615094919
715,2.3595235119448246
716,1.083285815865823
717,0.4933345870725337
718,0.4933345870725337
719,15.499704181370026
720,12.455288335474101
721,0.591214926555272
722,2.1887376715901885
723,1.4498546878111738
724,1.3927538021599328
725,4.054179437656223
726,0.39634855984247275
727,0.9946370903243729
728,2.508470382872223
729,5.135511046144252
730,0.7218702603175126
731,16.190122030718136
732,8.069304695663904
733,0.502662421148138
734,5.838972716495512
735,4.864934141078047
736,0.8351538639574327
737,1.286119549135765
738,0.192187916269046
739,2.520575911261227
740,5.873680645632117
741,1.1842702108654577
742,6.570274952824426
743,6.085786762250597
744,0.8584324551275733
745,2.41359759889884
746,0.319299778520247
747,1.5194322081374427
748,0.2925636943177572
749,0.5969870975866134
750,1.3644876164973512
751,0.25826763950500764
752,1.8343982556875635
753,5.472679641301713
754,0.1392305404582478
755,0.7416672537114648
756,1.6851618080491095
757,0.23207654629269495
758,1.423790515766072
759,0.4612460244506449
760,4.707360021933373
761,0.5721663699842354
762,10.253073188151077
763,12.430418290082846
764,1.7575168257210179
765,0.6450047799860336
766,0.5935106839470016
767,11.327793845117435
768,1.301230771042879
769,0.21326299628582163
770,3.9578731945238093
771,0.669399784240153
772,0.6995338557406134
773,0.7832447878782316
774,1.5036104564091304
775,0.5719558087950235
776,2.7056774504565437
777,0.7794983610198276
778,7.252903832627983
779,0.27206637934253564
780,4.79151380647926
781,0.7398020855549712
782,1.1432283871093283
783,0.5861472106116281
784,1.2810857242486386
785,1.4415474580770833
786,1.0417571652453663
787,7.058274283464719
788,0.9677896843498057
789,1.4762226054416552
790,1.8000925647257777
791,1.3053102198289603
792,2.0189515974886714
793,1.3801538078939772
794,3.1527388227457456
795,1.2326151445410938
796,3.5747839110028665
797,0.6569723476890168
798,9.024039861597792
799,5.585124532141975
800,0.29699187597375837
801,1.233015118617003
802,0.9112522556826504
803,1.5910951007714575
804,0.9019605777582261
805,2.213853062171225
806,12.50457723336163
807,0.5722140061643266
808,3.2539879243325993
809,8.080465977263296
810,1.1366290849249525
811,1.3768240657973512
812,2.019723392673881
813,3.2422803758075944
814,0.29338679533717804
815,14.96542632313154
816,1.8083357190799783
817,4.713504295697326
818,0.3993899843432831
819,18.600385888617915
820,7.558345026203029
821,6.630329982380356
822,0.2751955293658111
823,1.4699936676765684
824,1.4699936676765684
825,0.7496274918293586
826,0.2182505984472803
827,3.012230015430609
828,1.0775481013547195
829,0.7575029315899415
830,0.5602517619993106
831,4.595047274191199
832,1.3483331192042332
833,0.2512268612652513
834,4.150451144537071
835,0.6114075693015121
836,5.150681192593476
837,5.150681192593476
838,2.3141870302688496
839,6.349175473045213
840,2.191324758532689
841,1.5529385436087049
842,0.47123559306185187
843,19.462437102907145
844,1.006819743146558
845,4.423890856537272
846,0.7826491765770682
847,2.5619153778126527
848,1.4676105135623423
849,1.5737844639218759
850,2.760345070144724
851,12.273891367008378
852,0.7296554257118626
853,0.6084163627711627
854,7.991472522351931
855,3.800127594876065
856,10.703856205763522
857,0.45454579896731345
858,3.372617983254256
859,9.84198495083613
860,1.7903565470728124
861,1.0364637642693832
862,1.943132856284359
863,0.9355985120967226
864,7.54217068690112
865,12.71963878366678
866,1.790583604303721
867,2.336834221450323
868,0.7727623711346536
869,6.75108662969685
870,0.06378315394856458
871,1.1834859592957818
872,0.9502437588535381
873,1.6732026850214405
874,0.8576127054493747
875,5.804621100328443
876,2.3623570740041338
877,0.7815698593804344
878,2.593984358127887
879,1.5337683388184442
880,0.8095328032152305
881,7.246397124124253
882,0.9035545751619037
883,0.8738059732235542
884,0.3755999799944215
885,0.631433581220073
886,0.6039544253877043
887,2.498186997654268
888,3.425590542475861
889,3.7953167010420423
890,0.13944668575140826
891,9.28573205118647
892,1.9693465007331294
893,1.5389244663159458
894,1.652743975727542
895,0.21210572040543943
896,7.764857034757091
897,1.1901026037352043
898,11.649879127168344
899,0.24580757020846095
900,6.499166656021977
901,0.3146481846685263
902,1.2299076339585968
903,3.39035145766774
904,1.3256079658044508
905,12.497571197064971
906,5.986026512601584
907,1.0672045424561571
908,0.34254034405702344
909,6.087956934248349
910,0.13532777498255175
911,3.1248258341263857
912,2.217979148781743
913,4.878284441291984
914,1.385964109912829
915,0.3475698242240761
916,6.238984696366311
917,1.776424827362699
918,3.3698051402999125
919,0.41933667068346275
920,8.297154589452374
921,3.402820828639247
922,0.29087818145207167
923,1.3815227815340003
924,0.2357590358634724
925,6.597456364606434
926,0.33712675276908805
927,1.4360157848772575
928,6.829887929885449
929,0.8891253218507614
930,0.8118329297630297
931,13.016466845177431
932,12.399938855923727
933,0.630479680141077
934,0.15556909580676662
935,13.201948180381327
936,1.4635426021979487
937,7.820486853958014
938,9.473511998076832
939,0.30977669884448705
940,0.6326806177219098
941,0.8520747838313512
942,0.21205181322903463
943,0.612829757870296
944,0.5833189920981353
945,0.601435231524491
946,1.3165386118013294
947,13.550909382002455
948,1.8256139377777525
949,0.9391242656981534
950,0.6896340397064363
951,1.4262381182625987
952,0.5991162809950278
953,3.991443402693743
954,0.5632476733613996
955,0.5505894019980512
956,11.915934572657921
957,0.867259308344832
958,0.6075512318572871
959,1.1042915488196565
960,0.4185558728501833
961,0.7029929237056002
962,18.405213292386787
963,7.857063871976423
964,0.7796743937021205
965,2.4789965806554526
966,1.007120675147404
967,1.6940523291602236
968,0.3403749325131339
969,1.0316068543818142
970,0.1921649010054333
971,0.16561698940832495
972,2.4412082076237764
973,0.3209275629718879
974,2.430103437843026
975,7.144385008346557
976,2.180780485210549
977,1.8361463346956002
978,1.1074480824308328
979,3.189183753203101
980,0.8838846531716144
981,8.886759766283719
982,0.912670491732759
983,0.7311882987658376
984,0.2879237084022227
985,18.180009385178035
986,2.177757656161259
987,0.834427014962317
988,1.7855110927832958
989,0.8300445540210988
990,0.8091473699015765
991,0.17157971133266808
992,1.5087947151088787
993,1.6271729495188976
994,13.43670569742491
995,5.8969166041309125
996,0.43782977159604297
997,11.318766574574052
998,3.0204407450400352
999,0.42064026429514284
1000,5.167498131448672
1001,0.6348634208354651
1002,1.3763599356556475
1003,7.144836012657087
1004,1.114352287713061
1005,8.65361563862193
1006,2.4599216010249134
1007,6.720588298832311
1008,1.1155459383384954
1009,0.7678670473933525
1010,4.878167429602689
1011,1.6448094679426664
1012,0.987764790445276
1013,0.5390306147271945
1014,0.8425935873099316
1015,2.9456810480187823
1016,1.7460549934302072
1017,2.864346543563029
1018,6.2932902988327095
1019,3.790920838815332
1020,13.397401010272905
1021,2.356236077492181
1022,1.652000076475098
1023,0.7302066236727924
1024,6.683093421439768
1025,0.6967139954377435
1026,2.248309127300076
1027,6.843082852360911
1028,0.38336398156716195
1029,0.3053942392200552
1030,0.3540251029115331
1031,4.814744660446782
1032,6.5148735369136315
1033,1.5981718552673376
1034,0.1300814892657923
1035,0.7527488221883326
1036,1.0052725071874873
1037,13.544355737804006
1038,2.683738902433839
1039,6.006422925950088
1040,2.0225353456148403
1041,0.6503231846380827
1042,3.5199955227695807
1043,1.7830318148777935
1044,5.511919126854336
1045,2.7195904443416663
1046,4.014061346440858
1047,0.4076861362110752
1048,0.3937887831279309
1049,0.15799932148473386
1050,0.6551462937567218
1051,1.0048174123925668
1052,1.7270862812035606
1053,1.0559423452731127
1054,13.267604802832256
1055,1.2600702408264426
1056,0.6286416386861826
1057,0.8513925322902802
1058,1.291334790647468
1059,9.839636790652039
1060,4.066197752710831
1061,0.4024652238264801
1062,2.5243330871123466
1063,1.446130625568039
1064,0.6147261352614998
1065,2.302980419522434
1066,0.7027111662896764
1067,0.8723260797513098
1068,1.032452355309138
1069,0.798149425250853
1070,1.3440956796868373
1071,1.4709922195857825
1072,0.3824334990313738
1073,0.49265981508897566
1074,3.2137157011585007
1075,0.9541324384420118
1076,0.7466850676138922
1077,0.44915949191698673
1078,1.920693051323699
1079,0.7123464077672133
1080,0.19534174834250467
1081,0.4423665773884447
1082,0.5526200907877091
1083,0.6272004505075766
1084,0.5396558801784722
1085,0.5396558801784722
1086,1.7271661796184892
1087,4.602665633758059
1088,4.538622331302337
1089,2.7885262058105185
1090,3.284788343077604
1091,0.30451265098888036
1092,0.55760493465326
1093,2.1168092361662882
1094,3.220382853705824
1095,12.566377525206143
1096,0.7362242202240845
1097,0.9473047896477439
1098,0.9639339052964538
1099,2.9679421522462066
1100,1.6133128902722205
1101,1.3947573850304513
1102,0.9604474997914267
1103,3.2953230661289274
1104,1.3916304550079073
1105,0.5692914973204982
1106,0.18146705235260477
1107,1.6957559266918802
1108,12.628195552418509
1109,7.731229608868135
1110,1.3650263064922965
1111,7.339485275860735
1112,2.0173150171304397
1113,0.2920450337315849
1114,2.6303637553818726
1115,0.3228651779210331
1116,7.964120336670369
1117,0.8719064079240839
1118,0.7690439064949579
1119,7.375107370940336
1120,1.529926167603914
1121,1.4590363578185521
1122,3.0576874480311775
1123,0.6654375943869733
1124,1.9099947838145335
1125,1.6309586780294685
1126,2.6763072118741875
1127,1.443007108285065
1128,1.443007108285065
1129,1.3864592554376864
1130,0.5466337936328772
1131,1.3856598635569755
1132,2.5952011498059986
1133,2.16807517209494
1134,1.2866139569361965
1135,0.8691500388112918
1136,18.010483518428103
1137,13.643047676191307
1138,1.8325715883408071
1139,0.9329742621952349
1140,1.1229166817614016
1141,1.6529648708440818
1142,1.8340072463148605
1143,6.72224181028227
1144,1.2709022259151899
1145,2.4001129641801158
1146,1.4702482279680424
1147,0.5875788418062691
1148,0.4867895923166945
1149,5.871769653824137
1150,0.17660756440065475
1151,7.372724289693383
1152,4.839069969503259
1153,0.2884061821797886
1154,1.529962626596299
1155,0.10665883302022623
1156,6.629663351962764
1157,1.2174657680702685
1158,9.842247468523219
1159,0.5295536019226432
1160,2.4684208847978035
1161,1.9133578775613347
1162,0.10864128695207267
1163,1.871907093101397
1164,2.279893210890655
1165,1.0604180437238098
1166,0.051991230999256025
1167,6.175952129455606
1168,0.5414790461043903
1169,3.4800245334621134
1170,2.3124213710494623
1171,9.832123909356559
1172,0.9771836436517768
1173,0.583248710221936
1174,3.4172827913627377
1175,0.495224139032482
1176,0.24187277923480857
1177,0.6010270942517023
1178,3.1955203213443824
1179,7.744259728926237
1180,3.7540521166717897
1181,0.40665811961842047
1182,1.6903989469123433
1183,1.3951711802982383
1184,1.9163970001049604
1185,1.2329882546767303
1186,1.5406849831288218
1187,5.446326405715606
1188,0.22559849473377125
1189,2.65408797349295
1190,2.721293281610815
1191,0.7727042068941501
1192,0.43454795246242633
1193,0.7576613744829075
1194,1.9470667397613977
1195,7.72464177356428
1196,0.6751021201011116
1197,7.47145174872545
1198,8.861620648039835
1199,1.0868857505842096
1200,0.4559081880704006
1201,0.4559081880704006
1202,1.3926236238932406
1203,0.0959610666709389
1204,0.2576449000552854
1205,0.8304819288517614
1206,0.3702263462861472
1207,2.438231401233291
1208,1.287538092014439
1209,6.123822646324855
1210,0.31922380954487695
1211,11.309777370775123
1212,0.42827823640698703
1213,3.078889404795896
1214,8.474791422180985
1215,0.08764111047485608
1216,4.229181817802316
1217,8.45812960942401
1218,1.3287061974163328
1219,3.0904024666500365
1220,1.5832047131761384
1221,2.2476752473253687
1222,0.9580936431016215
1223,2.046879491287374
1224,11.373878588649099
1225,7.100571304804448
1226,0.578668485305929
1227,13.653551259437927
1228,2.0571534524182447
1229,1.7027581276104082
1230,8.373325878849863
1231,6.333602503576305
1232,0.28988600044944723
1233,0.28988600044944723
1234,6.619328423255116
1235,0.4129006735374235
1236,6.680197885040972
1237,0.9862382582673821
1238,2.4612225722436123
1239,0.9559614492377798
1240,5.94124027434131
1241,11.316451224565405
1242,1.0758531094309562
1243,7.713613446976615
1244,4.151294986890653
1245,0.3698747284468467
1246,5.231424994227661
1247,0.22195245929110244
1248,4.010784599224586
1249,1.2872587535362627
1250,1.0321599725330508
1251,2.7610207804742437
1252,1.5004130631769177
1253,6.385991686095749
1254,0.5142227999028953
1255,2.117035801937015
1256,0.307605879567498
1257,5.640879038507428
1258,4.627820836336293
1259,0.5800108969161898
1260,1.4912478053402158
1261,0.4496879058681805
1262,6.102340285647537
1263,3.269885289117414
1264,1.8904745910530163
1265,0.9597000391264798
1266,5.547200333032945
1267,0.9711590955463534
1268,2.3223559262328273
1269,0.47269654681911455
1270,0.3722867978633206
1271,9.574681729198073
1272,1.7323959923219208
1273,0.3717975596144895
1274,0.2097650423765116
1275,5.04337966159338
1276,0.49483008022969655
1277,9.672896752262698
1278,0.7685232602250986
1279,5.869645455745809
1280,0.5380529009103465
1281,2.3740160280580223
1282,0.5796790959619369
1283,6.177480956685484
1284,0.24947927847967036
1285,4.4776160280980815
1286,5.376168638003999
1287,6.578434262067057
1288,5.477078045274659
1289,2.76567204133259
1290,0.35093963792762445
