,0,1
0,47.3588752005092,-122.52603515084
1,47.360854,-122.52555
2,47.365653,-122.523414
3,47.366332,-122.522697
4,47.367934,-122.517859
5,47.369475,-122.516074
6,47.377616,-122.514854
7,47.381896,-122.517692
8,47.385627,-122.5223
9,47.390586,-122.525916
10,47.393866,-122.527123
11,47.398573,-122.527046
12,47.399244,-122.526619
13,47.399389,-122.525627
14,47.402923,-122.520287
15,47.404983,-122.522469
16,47.408034,-122.520836
17,47.412116,-122.516563
18,47.416366,-122.514061
19,47.420302,-122.51313
20,47.433166,-122.512245
21,47.439993,-122.51458
22,47.453528,-122.512276
23,47.461196,-122.508278
24,47.461791,-122.505928
25,47.463416,-122.503716
26,47.469527,-122.498863
27,47.474143,-122.497719
28,47.475669,-122.49836
29,47.478103,-122.492592
30,47.480086,-122.484398
31,47.483878,-122.480476
32,47.489265,-122.480248
33,47.495284,-122.479225
34,47.505553,-122.476631
35,47.510116,-122.476769
36,47.510985,-122.474983
37,47.5110397963053,-122.474512412635
38,47.5110397963053,-122.474512412635
39,47.5102986770083,-122.469919609554
40,47.509956,-122.467796
41,47.509372640219,-122.466410959052
42,47.5037820565226,-122.453137525409
43,47.503471,-122.452399
44,47.5033753796701,-122.452488090268
45,47.5015119207387,-122.45422429068
46,47.494773,-122.460503
47,47.4869456026941,-122.460034068463
48,47.486861,-122.460029
49,47.4867804621036,-122.459923974736
50,47.4820968580711,-122.453816331339
51,47.4756728134716,-122.445439070301
52,47.4680446964076,-122.43549164125
53,47.46643,-122.433386
54,47.4586989915642,-122.439363707972
55,47.458083,-122.43984
56,47.4490086092222,-122.43989453252
57,47.4372254867355,-122.439965343153
58,47.4368848908674,-122.439967389962
59,47.417647,-122.440083
60,47.4146881306157,-122.439380836533
61,47.407424,-122.437657
62,47.402129,-122.427327
63,47.4004753074058,-122.408613949126
64,47.399277,-122.395054
65,47.3938661091422,-122.384074898132
66,47.388718,-122.373629
67,47.38533,-122.378482
68,47.381325,-122.401768
69,47.3767970850653,-122.412150401206
70,47.3736737500037,-122.419312134185
71,47.370104181885,-122.427497068945
72,47.365607,-122.437809
73,47.354987,-122.448399
74,47.3436380453385,-122.453853317352
75,47.343337,-122.453998
76,47.3430318521321,-122.45538345058
77,47.342567,-122.457494
78,47.34452540556,-122.46912346181
79,47.344623,-122.469703
80,47.335172,-122.491237
81,47.3343798346397,-122.491186786239
82,47.3327373175738,-122.491082670404
83,47.332427,-122.491063
84,47.3322242239721,-122.491255142878
85,47.3305794595466,-122.492813659307
86,47.330253,-122.493123
87,47.3302668561355,-122.493505747349
88,47.3306304292164,-122.503548708681
89,47.33068,-122.504918
90,47.33332,-122.51885
91,47.3375858203245,-122.523335446717
92,47.33837,-122.52416
93,47.3396864538621,-122.524888528357
94,47.345542,-122.528129
95,47.3588752005092,-122.52603515084
